id,CROP_ID,CROP,input_level,SQI_code,PSCL,PSCL_ID,DrainNum,Drain,score,drainage_id,drainage_req_text
1065,15c,Yellow_Yam,5,4,C,1,1,V,70,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1066,15c,Yellow_Yam,5,4,C,1,2,P,90,HI_DR2_TXT1,Coarse textures - Drainage level Poor
1067,15c,Yellow_Yam,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1068,15c,Yellow_Yam,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1069,15c,Yellow_Yam,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
1070,15c,Yellow_Yam,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1071,15c,Yellow_Yam,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
1072,15d,Cocoyam_Taro,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
1073,15d,Cocoyam_Taro,1,4,F,3,2,P,30,LI_DR2_TXT3,Fine textures - Drainage level Poor
1074,15d,Cocoyam_Taro,1,4,F,3,3,I,70,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1075,15d,Cocoyam_Taro,1,4,F,3,4,M,90,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
1076,15d,Cocoyam_Taro,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
1077,15d,Cocoyam_Taro,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1078,15d,Cocoyam_Taro,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1079,15d,Cocoyam_Taro,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1080,15d,Cocoyam_Taro,1,4,M,2,2,P,30,LI_DR2_TXT2,Medium textures - Drainage level Poor
1081,15d,Cocoyam_Taro,1,4,M,2,3,I,70,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1082,15d,Cocoyam_Taro,1,4,M,2,4,M,90,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1083,15d,Cocoyam_Taro,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1084,15d,Cocoyam_Taro,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1085,15d,Cocoyam_Taro,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1086,15d,Cocoyam_Taro,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1087,15d,Cocoyam_Taro,1,4,C,1,2,P,30,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1088,15d,Cocoyam_Taro,1,4,C,1,3,I,70,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1089,15d,Cocoyam_Taro,1,4,C,1,4,M,90,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1090,15d,Cocoyam_Taro,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1091,15d,Cocoyam_Taro,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1092,15d,Cocoyam_Taro,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1093,15d,Cocoyam_Taro,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1094,15d,Cocoyam_Taro,2,4,F,3,2,P,30,II_DR2_TXT3,Fine textures - Drainage level Poor
1095,15d,Cocoyam_Taro,2,4,F,3,3,I,70,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1096,15d,Cocoyam_Taro,2,4,F,3,4,M,90,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1097,15d,Cocoyam_Taro,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1098,15d,Cocoyam_Taro,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1099,15d,Cocoyam_Taro,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1100,15d,Cocoyam_Taro,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1101,15d,Cocoyam_Taro,2,4,M,2,2,P,30,II_DR2_TXT2,Medium textures - Drainage level Poor
1102,15d,Cocoyam_Taro,2,4,M,2,3,I,70,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1103,15d,Cocoyam_Taro,2,4,M,2,4,M,90,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1104,15d,Cocoyam_Taro,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1105,15d,Cocoyam_Taro,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1106,15d,Cocoyam_Taro,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1107,15d,Cocoyam_Taro,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1108,15d,Cocoyam_Taro,2,4,C,1,2,P,30,II_DR2_TXT1,Coarse textures - Drainage level Poor
1109,15d,Cocoyam_Taro,2,4,C,1,3,I,70,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1110,15d,Cocoyam_Taro,2,4,C,1,4,M,90,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1111,15d,Cocoyam_Taro,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1112,15d,Cocoyam_Taro,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1113,15d,Cocoyam_Taro,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1114,15d,Cocoyam_Taro,5,4,F,3,1,V,70,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1115,15d,Cocoyam_Taro,5,4,F,3,2,P,90,HI_DR2_TXT3,Fine textures - Drainage level Poor
1116,15d,Cocoyam_Taro,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1117,15d,Cocoyam_Taro,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
1118,15d,Cocoyam_Taro,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
1119,15d,Cocoyam_Taro,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1120,15d,Cocoyam_Taro,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
1121,15d,Cocoyam_Taro,5,4,M,2,1,V,70,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
1122,15d,Cocoyam_Taro,5,4,M,2,2,P,90,HI_DR2_TXT2,Medium textures - Drainage level Poor
1123,15d,Cocoyam_Taro,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1124,15d,Cocoyam_Taro,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
1125,15d,Cocoyam_Taro,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
1126,15d,Cocoyam_Taro,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1127,15d,Cocoyam_Taro,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
1128,15d,Cocoyam_Taro,5,4,C,1,1,V,70,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1129,15d,Cocoyam_Taro,5,4,C,1,2,P,90,HI_DR2_TXT1,Coarse textures - Drainage level Poor
1130,15d,Cocoyam_Taro,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1131,15d,Cocoyam_Taro,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1132,15d,Cocoyam_Taro,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
1133,15d,Cocoyam_Taro,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1134,15d,Cocoyam_Taro,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
1135,16,Phaseolus_Bean,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
1136,16,Phaseolus_Bean,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
1137,16,Phaseolus_Bean,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1138,16,Phaseolus_Bean,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
1139,16,Phaseolus_Bean,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
1140,16,Phaseolus_Bean,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1141,16,Phaseolus_Bean,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1142,16,Phaseolus_Bean,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1143,16,Phaseolus_Bean,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
1144,16,Phaseolus_Bean,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1145,16,Phaseolus_Bean,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1146,16,Phaseolus_Bean,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1147,16,Phaseolus_Bean,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1148,16,Phaseolus_Bean,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1149,16,Phaseolus_Bean,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1150,16,Phaseolus_Bean,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1151,16,Phaseolus_Bean,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1152,16,Phaseolus_Bean,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1153,16,Phaseolus_Bean,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1154,16,Phaseolus_Bean,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1155,16,Phaseolus_Bean,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1156,16,Phaseolus_Bean,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1157,16,Phaseolus_Bean,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
1158,16,Phaseolus_Bean,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1159,16,Phaseolus_Bean,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1160,16,Phaseolus_Bean,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1161,16,Phaseolus_Bean,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1162,16,Phaseolus_Bean,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1163,16,Phaseolus_Bean,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1164,16,Phaseolus_Bean,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
1165,16,Phaseolus_Bean,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1166,16,Phaseolus_Bean,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1167,16,Phaseolus_Bean,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1168,16,Phaseolus_Bean,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1169,16,Phaseolus_Bean,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1170,16,Phaseolus_Bean,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1171,16,Phaseolus_Bean,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
1172,16,Phaseolus_Bean,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1173,16,Phaseolus_Bean,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1174,16,Phaseolus_Bean,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1175,16,Phaseolus_Bean,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1176,16,Phaseolus_Bean,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1177,16,Phaseolus_Bean,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1178,16,Phaseolus_Bean,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
1179,16,Phaseolus_Bean,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1180,16,Phaseolus_Bean,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
1181,16,Phaseolus_Bean,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
1182,16,Phaseolus_Bean,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1183,16,Phaseolus_Bean,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
1184,16,Phaseolus_Bean,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
1185,16,Phaseolus_Bean,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
1186,16,Phaseolus_Bean,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1187,16,Phaseolus_Bean,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
1188,16,Phaseolus_Bean,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
1189,16,Phaseolus_Bean,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1190,16,Phaseolus_Bean,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
1191,16,Phaseolus_Bean,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1192,16,Phaseolus_Bean,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
1193,16,Phaseolus_Bean,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1194,16,Phaseolus_Bean,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1195,16,Phaseolus_Bean,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
1196,16,Phaseolus_Bean,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1197,16,Phaseolus_Bean,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
1198,17,Chickpea,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
1199,17,Chickpea,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
1200,17,Chickpea,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1201,17,Chickpea,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
1202,17,Chickpea,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
1203,17,Chickpea,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1204,17,Chickpea,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1205,17,Chickpea,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1206,17,Chickpea,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
1207,17,Chickpea,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1208,17,Chickpea,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1209,17,Chickpea,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1210,17,Chickpea,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1211,17,Chickpea,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1212,17,Chickpea,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1213,17,Chickpea,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1214,17,Chickpea,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1215,17,Chickpea,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1216,17,Chickpea,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1217,17,Chickpea,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1218,17,Chickpea,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1219,17,Chickpea,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1220,17,Chickpea,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
1221,17,Chickpea,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1222,17,Chickpea,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1223,17,Chickpea,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1224,17,Chickpea,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1225,17,Chickpea,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1226,17,Chickpea,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1227,17,Chickpea,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
1228,17,Chickpea,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1229,17,Chickpea,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1230,17,Chickpea,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1231,17,Chickpea,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1232,17,Chickpea,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1233,17,Chickpea,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1234,17,Chickpea,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
1235,17,Chickpea,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1236,17,Chickpea,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1237,17,Chickpea,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1238,17,Chickpea,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1239,17,Chickpea,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1240,17,Chickpea,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1241,17,Chickpea,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
1242,17,Chickpea,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1243,17,Chickpea,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
1244,17,Chickpea,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
1245,17,Chickpea,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1246,17,Chickpea,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
1247,17,Chickpea,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
1248,17,Chickpea,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
1249,17,Chickpea,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1250,17,Chickpea,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
1251,17,Chickpea,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
1252,17,Chickpea,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1253,17,Chickpea,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
1254,17,Chickpea,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1255,17,Chickpea,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
1256,17,Chickpea,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1257,17,Chickpea,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1258,17,Chickpea,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
1259,17,Chickpea,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1260,17,Chickpea,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
1261,18,Cowpea,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
1262,18,Cowpea,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
1263,18,Cowpea,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1264,18,Cowpea,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
1265,18,Cowpea,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
1266,18,Cowpea,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1267,18,Cowpea,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1268,18,Cowpea,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1269,18,Cowpea,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
1270,18,Cowpea,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1271,18,Cowpea,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1272,18,Cowpea,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1273,18,Cowpea,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1274,18,Cowpea,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1275,18,Cowpea,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1276,18,Cowpea,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1277,18,Cowpea,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1278,18,Cowpea,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1279,18,Cowpea,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1280,18,Cowpea,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1281,18,Cowpea,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1282,18,Cowpea,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1283,18,Cowpea,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
1284,18,Cowpea,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1285,18,Cowpea,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1286,18,Cowpea,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1287,18,Cowpea,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1288,18,Cowpea,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1289,18,Cowpea,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1290,18,Cowpea,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
1291,18,Cowpea,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1292,18,Cowpea,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1293,18,Cowpea,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1294,18,Cowpea,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1295,18,Cowpea,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1296,18,Cowpea,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1297,18,Cowpea,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
1298,18,Cowpea,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1299,18,Cowpea,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1300,18,Cowpea,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1301,18,Cowpea,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1302,18,Cowpea,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1303,18,Cowpea,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1304,18,Cowpea,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
1305,18,Cowpea,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1306,18,Cowpea,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
1307,18,Cowpea,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
1308,18,Cowpea,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1309,18,Cowpea,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
1310,18,Cowpea,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
