"id","CROP_ID","CROP","crop_group","input_level","FM_class","slope_class","slope_class_id","rating","rating_text","rating_description"
7624,"8","Foxtail_Millet","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7625,"12","White_Potato","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7626,"14","Sweet_Potato","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7627,"16","Phaseolus_Bean","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7628,"17","Chickpea","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7629,"18","Cowpea","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7630,"19","Pigeonpea","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7631,"20","Dry_pea","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7632,"21","Greengram","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7633,"22","Soybean","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7634,"23","Rape","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7635,"24","Groundnut","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7636,"25","Sunflower","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7637,"28","Cotton","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7638,"29","Flax","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7639,"31","Sugar_Beet","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7640,"35","Tobacco","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7641,"36","Cabbage","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7642,"39","Tomato","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7643,"40","Onion","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7644,"41","Carrot","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7645,"47","Cardoon","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7646,"15a","White_Yam","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7647,"15b","Greater_Yam","A2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7648,"2","Wetland_Rice","A3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7649,"30","Sugarcane","P1",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7650,"27","Olive","P2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7651,"33","Citrus","P2",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7652,"13","Cassava","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7653,"26","Oil_Palm","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7654,"32","Banana_Plantain","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7655,"42","Coconut","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7656,"48","Jatropha","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7657,"15c","Yellow_Yam","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7658,"15d","Cocoyam_Taro","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7659,"34a","Arabica_Coffee","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7660,"34b","Robusta_Coffee","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7661,"49a","Cacao_Commum","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7662,"49b","Cacao_Hybrid","P3",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7663,"38","Pasture","P4",5," > 2700","16-30%",6,"S2/N","50% sub-optimum and 50% not suitable","Downgrading of 50% of the extent of agro-climatic suitability classes by one class and 50% to not suitable (N)"
7664,"43","Tea","P4",5," > 2700","16-30%",6,"S2/N","50% sub-optimum and 50% not suitable","Downgrading of 50% of the extent of agro-climatic suitability classes by one class and 50% to not suitable (N)"
7665,"37","Alfalfa","P5",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7666,"44","Switchgrass","P5",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7667,"45","Reed_canary_Grass","P5",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7668,"46","Miscanthus","P5",5," > 2700","16-30%",6,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7669,"1","Wheat","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7670,"3","Dryland_Rice","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7671,"4","Maize","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7672,"5","Barley","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7673,"9","Rye","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7674,"10","Oat","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7675,"11","Buckwheat","A1",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7676,"6","Sorghum","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7677,"7","Pearl_Millet","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7678,"8","Foxtail_Millet","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7679,"12","White_Potato","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7680,"14","Sweet_Potato","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7681,"16","Phaseolus_Bean","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7682,"17","Chickpea","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7683,"18","Cowpea","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7684,"19","Pigeonpea","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7685,"20","Dry_pea","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
7686,"21","Greengram","A2",5," > 2700","30-45%",7,"N","not suitable","Downgrading 100% of etent of agro-climatic suitability to not suitable (N)"
